,product,started,closed,winner,price
250,Smart TV LED,2022-01-04 16:00:00,2022-01-04 22:17:35,VACINADO,"R$ 38,44"
251,GoPro HERO 9,2022-01-04 20:00:00,2022-01-04 21:21:23,CarlaEtna,"R$ 9,26"
252,Caixa de Som,2022-01-04 11:00:00,2022-01-04 21:16:11,TEOTÔNIO,"R$ 56,21"
253,Microondas 25L Espelhado,2022-01-04 17:00:00,2022-01-04 20:57:34,Luiscma96,"R$ 23,33"
254,IPhone 13 Pro,2022-01-04 10:00:00,2022-01-04 20:00:35,cirinojoão,"R$ 65,54"
255,Refrigerador Brastemp Frost,2022-01-04 19:00:00,2022-01-04 19:36:08,LaminadosSP,"R$ 4,87"
256,Pacote 50 Lances,2022-01-04 18:00:00,2022-01-04 18:02:59,wederjhonnes,"R$ 1,00"
257,iPad Air 10,2022-01-04 14:00:00,2022-01-04 17:01:41,R&amp;M_Lopes2,"R$ 20,26"
258,Notebook Dell Core,2022-01-04 13:00:00,2022-01-04 15:23:44,email,"R$ 15,21"
259,Pacote 50 Lances,2022-01-04 15:00:00,2022-01-04 15:05:40,girellir,"R$ 1,12"
260,Pacote 100 Lances,2022-01-04 12:00:00,2022-01-04 13:06:42,marc1979,"R$ 7,60"
261,Pacote 50 Lances,2022-01-04 09:00:00,2022-01-04 09:44:18,DiMike,"R$ 6,01"
262,Drone Multilaser Eagle,2022-01-04 08:00:00,2022-01-04 08:58:33,walmarques,"R$ 7,16"
263,Apple Watch Series,2022-01-04 07:00:00,2022-01-04 07:59:41,Eduardomad,"R$ 9,51"
264,Pacote 50 Lances,2022-01-04 06:00:00,2022-01-04 06:01:11,daycampea,"R$ 1,03"
265,Honda CG 160,2022-01-03 20:00:00,2022-01-04 05:43:25,cadumusic,"R$ 61,02"
266,Refrigerador Brastemp Frost,2022-01-03 19:00:00,2022-01-04 04:08:54,jalney1000,"R$ 53,88"
267,Caixa de Som,2022-01-03 17:00:00,2022-01-04 03:05:55,Gabriela1012,"R$ 59,51"
268,IPhone 13 Pro,2022-01-03 10:00:00,2022-01-04 02:12:27,tedescojonas,"R$ 127,13"
269,Pacote 100 Lances,2022-01-03 23:00:00,2022-01-03 23:58:23,marc1979,"R$ 8,81"
270,MacBook Air Intel,2022-01-03 22:00:00,2022-01-03 23:00:49,oliveiramarcos_,"R$ 8,66"
271,Pacote 100 Lances,2022-01-03 21:00:00,2022-01-03 21:14:35,email,"R$ 2,84"
272,Monitor LG LED,2022-01-03 20:30:00,2022-01-03 20:48:39,m.piovezani,"R$ 3,02"
273,PIX de 200,2022-01-03 19:30:00,2022-01-03 19:31:03,email,"R$ 1,62"
274,Pacote 50 Lances,2022-01-03 18:00:00,2022-01-03 18:11:20,Blasc_07,"R$ 2,36"
275,Smart TV 75,2022-01-03 16:00:00,2022-01-03 17:36:07,Adlerr,"R$ 15,17"
276,Bicicleta Aro 29,2022-01-03 11:00:00,2022-01-03 17:05:40,R.Possebon,"R$ 38,48"
277,Cadeira Escritório Executiva,2022-01-03 13:00:00,2022-01-03 16:08:48,T.A.K.A,"R$ 18,60"
278,Pacote 50 Lances,2022-01-03 15:00:00,2022-01-03 15:31:28,marcosbita,"R$ 4,52"
279,Liquidificador Philips Walita,2022-01-03 14:00:00,2022-01-03 14:15:41,cobrir,"R$ 2,14"
280,Pacote 100 Lances,2022-01-03 12:00:00,2022-01-03 13:28:49,dillas,"R$ 11,68"
281,Pacote 50 Lances,2022-01-03 09:00:00,2022-01-03 09:16:29,Marata123,"R$ 2,17"
282,Apple Watch Series,2022-01-03 08:00:00,2022-01-03 09:09:42,JordâniaAlves,"R$ 6,87"
283,Apple Watch Series,2022-01-02 19:30:00,2022-01-03 08:08:42,lucio2000,"R$ 84,28"
284,Esteira Ergométrica El,2022-01-03 07:00:00,2022-01-03 07:43:22,FamiliaFaustini,"R$ 4,88"
285,Pacote 50 Lances,2022-01-03 06:00:00,2022-01-03 06:11:23,DGuidoni,"R$ 1,88"
286,Smart TV 75,2022-01-02 16:00:00,2022-01-03 03:50:54,marluque,"R$ 84,74"
287,Patinete Elétrico Maj,2022-01-02 20:00:00,2022-01-03 00:10:18,vagnerpirajá,"R$ 26,41"
288,Pacote 100 Lances,2022-01-02 23:00:00,2022-01-02 23:26:17,Digoyori,"R$ 3,53"
289,A Intel Core,2022-01-02 22:00:00,2022-01-02 23:20:18,cadencemiguel,"R$ 10,42"
290,Fone Bose Quietcomfort,2022-01-02 20:30:00,2022-01-02 21:24:35,Fabiano_Nigro,"R$ 6,18"
291,Pacote 100 Lances,2022-01-02 21:00:00,2022-01-02 21:10:14,marcosbita,"R$ 1,74"
292,IPhone 13 Pro,2022-01-02 10:00:00,2022-01-02 19:49:24,Rapha_Zanetti_SP,"R$ 77,00"
293,iPad Air 10,2022-01-02 19:00:00,2022-01-02 19:04:23,kirillos_Marcelo,"R$ 1,84"
294,Smart TV Led,2022-01-02 17:00:00,2022-01-02 18:06:02,Ermenegildo,"R$ 9,08"
295,Pacote 50 Lances,2022-01-02 18:00:00,2022-01-02 18:05:08,email,"R$ 1,87"
296,Patinete Elétrico Foston,2022-01-02 13:00:00,2022-01-02 16:01:23,dom.oliveto,"R$ 20,03"
297,PIX de 200,2022-01-02 07:00:00,2022-01-02 15:50:24,papudinhos,"R$ 56,48"
298,Pacote 50 Lances,2022-01-02 15:00:00,2022-01-02 15:08:55,JBruno57,"R$ 2,00"
299,Drone Multilaser Eagle,2022-01-02 14:00:00,2022-01-02 14:23:39,pbretas,"R$ 3,35"
300,Pacote 100 Lances,2022-01-02 12:00:00,2022-01-02 12:57:13,papudinhos,"R$ 6,23"
301,Notebook Dell Core,2022-01-02 11:00:00,2022-01-02 11:51:30,Sah_Caleron,"R$ 8,35"
302,Pacote 50 Lances,2022-01-02 09:00:00,2022-01-02 09:00:46,almf17zm,"R$ 0,53"
303,Bicicleta Aro 29,2022-01-02 08:00:00,2022-01-02 08:42:31,EDU_VOGT,"R$ 5,10"
304,Pacote 50 Lances,2022-01-02 06:00:00,2022-01-02 06:12:44,Walisoncruz140990,"R$ 1,92"
305,MacBook Air Intel,2022-01-01 22:00:00,2022-01-02 04:40:04,Waldemir AWS,"R$ 43,20"
306,Smart TV 75,2022-01-01 16:00:00,2022-01-02 02:12:23,BASALTOMINAS,"R$ 74,79"
307,5 Digital Edition,2022-01-01 19:00:00,2022-01-01 23:52:45,j.veccio,"R$ 31,28"
308,Pacote 100 Lances,2022-01-01 23:00:00,2022-01-01 23:13:14,Eduardoagoes,"R$ 1,80"
309,Pacote 100 Lances,2022-01-01 21:00:00,2022-01-01 23:08:01,papudinhos,"R$ 16,49"
310,5 Polegadas Vermelho,2022-01-01 14:00:00,2022-01-01 22:24:49,floracarolina,"R$ 54,30"
311,Drone Multilaser Eagle,2022-01-01 20:30:00,2022-01-01 21:02:39,r.angeloni,"R$ 4,79"
312,Patinete Elétrico Maj,2022-01-01 20:00:00,2022-01-01 20:03:06,T.A.K.A,"R$ 1,05"
313,PIX de 200,2022-01-01 19:30:00,2022-01-01 19:58:06,ANANDREIA,"R$ 4,92"
314,Pacote 50 Lances,2022-01-01 18:00:00,2022-01-01 18:19:51,NogueiraCarlos,"R$ 3,02"
315,Lava E Seca,2022-01-01 17:00:00,2022-01-01 18:10:46,email,"R$ 8,23"
316,Cervejeira Metalfrio VN50FL,2022-01-01 13:00:00,2022-01-01 15:24:07,VACINADO,"R$ 10,97"
317,Pacote 50 Lances,2022-01-01 15:00:00,2022-01-01 15:13:23,email,"R$ 1,69"
318,GoPro HERO 9,2022-01-01 08:00:00,2022-01-01 14:33:56,C ZAGUINI,"R$ 36,51"
319,IPhone 13 Pro,2022-01-01 10:00:00,2022-01-01 13:36:03,R.Possebon,"R$ 23,20"
320,PIX de 1.000,2022-01-01 11:00:00,2022-01-01 12:40:31,R.Possebon,"R$ 10,03"
321,Pacote 100 Lances,2022-01-01 12:00:00,2022-01-01 12:30:31,pãodoce,"R$ 3,34"
322,A Intel Core,2021-12-31 22:00:00,2022-01-01 11:24:25,j.menezes-sc,"R$ 80,64"
323,Pacote 50 Lances,2022-01-01 09:00:00,2022-01-01 09:03:59,Rafaelcs92,"R$ 0,73"
324,Caixa de Som,2022-01-01 07:00:00,2022-01-01 07:37:06,Rapha_Zanetti_SP,"R$ 4,22"
325,Pacote 50 Lances,2022-01-01 06:00:00,2022-01-01 06:01:59,Alex2022123,"R$ 0,83"
326,Patinete Elétrico Maj,2021-12-31 16:00:00,2022-01-01 05:37:44,jumendessacci,"R$ 78,33"
327,Smart TV LED,2021-12-31 20:00:00,2022-01-01 05:17:51,Perigoso00,"R$ 56,32"
328,iPad Air 10,2021-12-31 20:30:00,2022-01-01 04:11:41,walmarques,"R$ 42,37"
329,Pacote 100 Lances,2021-12-31 23:00:00,2021-12-31 23:08:43,elvissivlemaori1234,"R$ 1,78"
330,Pacote 100 Lances,2021-12-31 21:00:00,2021-12-31 21:08:42,email,"R$ 1,86"
331,Computador Completo Monitor,2021-12-31 17:00:00,2021-12-31 20:26:31,quézio,"R$ 26,46"
332,Professional Gaming Headset,2021-12-31 19:30:00,2021-12-31 20:17:45,rogeriomelo22,"R$ 5,44"
333,Drone Multilaser Eagle,2021-12-31 19:00:00,2021-12-31 19:53:41,Rainhadosleilões,"R$ 5,82"
334,Pacote 50 Lances,2021-12-31 18:00:00,2021-12-31 18:16:31,email,"R$ 2,76"
335,Pacote 50 Lances,2021-12-31 15:00:00,2021-12-31 15:30:06,email,"R$ 4,83"
336,Maquina De Gelo,2021-12-30 20:30:00,2021-12-31 00:12:52,cadumusic,"R$ 20,03"
337,Pacote 100 Lances,2021-12-30 23:00:00,2021-12-30 23:41:04,micdandee,"R$ 5,16"
338,MacBook Air Intel,2021-12-30 22:00:00,2021-12-30 23:20:54,PIERO MARCON,"R$ 11,03"
339,PIX de 500,2021-12-30 19:30:00,2021-12-30 22:27:43,mimdepapai.,"R$ 18,77"
340,Pacote 100 Lances,2021-12-30 21:00:00,2021-12-30 21:59:25,sagui,"R$ 6,77"
341,Notebook Dell Core,2021-12-30 19:00:00,2021-12-30 20:37:26,email,"R$ 13,08"
342,Honda CG 160,2021-12-30 16:00:00,2021-12-30 18:38:39,arleimiguel13,"R$ 18,57"
343,Pacote 50 Lances,2021-12-30 18:00:00,2021-12-30 18:05:55,anesia,"R$ 1,41"
344,Whisky Royal Salute,2021-12-30 17:00:00,2021-12-30 17:35:00,catenacci,"R$ 3,72"
345,Pacote 50 Lances,2021-12-30 15:00:00,2021-12-30 16:13:12,Russolan,"R$ 10,12"
346,5 Polegadas Vermelho,2021-12-30 13:00:00,2021-12-30 15:41:02,Ritinhaa,"R$ 16,12"
347,Apple Watch Series,2021-12-30 11:00:00,2021-12-30 14:44:18,email,"R$ 23,66"
348,Cama Box Colch,2021-12-30 07:00:00,2021-12-30 14:13:57,R.E.N.A.T.O,"R$ 40,84"
349,PIX de 1.000,2021-12-30 08:00:00,2021-12-30 12:38:04,esse é meu sim,"R$ 32,46"
350,Pacote 100 Lances,2021-12-30 12:00:00,2021-12-30 12:05:47,Kamila Gomes,"R$ 1,41"
351,Pacote 50 Lances,2021-12-30 09:00:00,2021-12-30 09:01:53,igoralvess99,"R$ 0,52"
352,A Intel Core,2021-12-29 22:00:00,2021-12-30 07:37:27,EmersonSoriani,"R$ 69,40"
353,Pacote 50 Lances,2021-12-30 06:00:00,2021-12-30 06:15:58,felipesp23,"R$ 2,24"
354,Câmera Insta360 One,2021-12-29 07:00:00,2021-12-30 03:57:36,perini.pedro,"R$ 106,63"
355,Patinete Elétrico Foston,2021-12-29 20:30:00,2021-12-29 23:45:44,andréluissabagg,"R$ 18,72"
356,Pacote 100 Lances,2021-12-29 23:00:00,2021-12-29 23:08:21,De_Paul,"R$ 2,04"
357,Refrigerador Brastemp Frost,2021-12-29 19:00:00,2021-12-29 22:17:53,Marcelo Figueiró,"R$ 25,33"
358,Pacote 100 Lances,2021-12-29 21:00:00,2021-12-29 21:13:52,Dubai...,"R$ 1,95"
359,5 Digital Edition,2021-12-29 20:00:00,2021-12-29 21:05:56,sidmarques,"R$ 9,72"
360,PIX de 200,2021-12-29 19:30:00,2021-12-29 20:25:42,Tianopvh,"R$ 8,67"
361,Caixa de Som,2021-12-29 17:00:00,2021-12-29 18:39:33,Lance.do.Cidão,"R$ 11,52"
362,Pacote 50 Lances,2021-12-29 18:00:00,2021-12-29 18:27:30,ryannmoura03,"R$ 3,86"
363,iPad Air 10,2021-12-29 16:00:00,2021-12-29 17:18:08,RobertDaikan,"R$ 10,97"
364,IPhone 13 Pro,2021-12-29 10:00:00,2021-12-29 16:11:49,Zamboni_Marcos,"R$ 51,26"
365,GoPro HERO 9,2021-12-29 14:00:00,2021-12-29 16:05:31,será?,"R$ 13,68"
366,Pacote 50 Lances,2021-12-29 15:00:00,2021-12-29 15:08:47,email,"R$ 1,89"
367,PIX de 1.000,2021-12-29 13:00:00,2021-12-29 13:41:02,email,"R$ 7,10"
368,Pacote 100 Lances,2021-12-29 12:00:00,2021-12-29 13:38:53,Tita Gato,"R$ 12,97"
369,Apple Watch Series,2021-12-29 11:00:00,2021-12-29 11:02:33,RICAMIL,"R$ 1,31"
370,Pacote 50 Lances,2021-12-29 09:00:00,2021-12-29 09:36:40,alexandre.bogado,"R$ 4,85"
371,Smart TV Led,2021-12-29 08:00:00,2021-12-29 08:17:49,Ricardokaser,"R$ 3,44"
372,Pacote 50 Lances,2021-12-29 06:00:00,2021-12-29 06:02:47,Helbert Iran,"R$ 1,29"
373,Smart TV 4K,2021-12-28 20:00:00,2021-12-29 05:42:40,@caiomanfredinni,"R$ 75,46"
374,MacBook Air Intel,2021-12-28 22:00:00,2021-12-29 01:03:33,Clauberth1,"R$ 23,53"
375,Pacote 100 Lances,2021-12-28 23:00:00,2021-12-28 23:06:47,LucasDFB,"R$ 1,86"
376,Pacote 100 Lances,2021-12-28 21:00:00,2021-12-28 21:37:42,levinovalmir,"R$ 5,45"
377,iPad Air 10,2021-12-28 20:30:00,2021-12-28 21:08:56,falcon123,"R$ 4,57"
378,Cervejeira Metalfrio VN50FL,2021-12-28 17:00:00,2021-12-28 20:57:44,NECO9,"R$ 22,60"
379,Patinete Elétrico Foston,2021-12-28 13:00:00,2021-12-28 20:23:12,GiLANCE,"R$ 46,92"
380,Cadeira de escrit,2021-12-28 19:30:00,2021-12-28 19:55:25,Cícero Costa,"R$ 3,23"
381,Apple Watch Series,2021-12-28 19:00:00,2021-12-28 19:34:07,milaschecin,"R$ 4,52"
382,A Intel Core,2021-12-27 22:00:00,2021-12-28 19:14:26,Zanatti,"R$ 141,14"
383,Pacote 50 Lances,2021-12-28 18:00:00,2021-12-28 18:14:09,daianebraga24,"R$ 2,32"
384,Samsung Galaxy S20,2021-12-28 16:00:00,2021-12-28 17:46:07,Jairo_Marsil,"R$ 16,71"
385,Pacote 50 Lances,2021-12-28 15:00:00,2021-12-28 15:07:55,email,"R$ 1,71"
386,Mochila Nike Sportswear,2021-12-28 14:00:00,2021-12-28 14:42:39,objetivo,"R$ 5,50"
387,Chaise Hungria Trama,2021-12-28 08:00:00,2021-12-28 14:11:32,EDU_VOGT,"R$ 43,11"
388,IPhone 13 Pro,2021-12-27 10:00:00,2021-12-28 13:39:35,márcioonofre81,"R$ 187,03"
389,Caixa de Som,2021-12-28 07:00:00,2021-12-28 12:36:27,liziero,"R$ 36,49"
390,Pacote 100 Lances,2021-12-28 12:00:00,2021-12-28 12:20:13,lidicx,"R$ 3,52"
391,Esteira Ergométrica El,2021-12-28 11:00:00,2021-12-28 11:37:54,Maccheri,"R$ 4,51"
392,IPhone 13 Pro,2021-12-28 10:00:00,2021-12-28 11:13:53,naka_chao,"R$ 10,64"
393,Pacote 50 Lances,2021-12-28 09:00:00,2021-12-28 09:00:15,email,"R$ 0,53"
394,Pacote 50 Lances,2021-12-28 06:00:00,2021-12-28 06:11:39,Kallau,"R$ 2,18"
395,Lava E Seca,2021-12-27 19:00:00,2021-12-28 01:36:43,LehBarbieri,"R$ 43,05"
396,5 Digital Edition,2021-12-27 16:00:00,2021-12-28 00:26:54,K.I.W.A.2000,"R$ 58,11"
397,Pacote 100 Lances,2021-12-27 23:00:00,2021-12-27 23:46:14,lucas.seravali,"R$ 5,19"
398,Patinete Elétrico Maj,2021-12-27 20:00:00,2021-12-27 23:28:38,veloso.p,"R$ 22,16"
399,Pacote 100 Lances,2021-12-27 21:00:00,2021-12-27 22:20:21,Viacph,"R$ 10,47"
400,Smart TV LED,2021-12-27 20:30:00,2021-12-27 22:02:45,RCJardins,"R$ 11,72"
401,Liquidificador Philips Walita,2021-12-27 19:30:00,2021-12-27 19:55:06,Vaza_Mané,"R$ 2,89"
402,Pacote 50 Lances,2021-12-27 18:00:00,2021-12-27 18:55:33,Rosival74,"R$ 8,45"
403,Câmera Insta360 One,2021-12-27 11:00:00,2021-12-27 17:58:56,tedescojonas,"R$ 41,73"
404,Refrigerador Brastemp Frost,2021-12-27 17:00:00,2021-12-27 17:19:07,Baratelli,"R$ 5,92"
405,Monitor LG LED,2021-12-27 14:00:00,2021-12-27 16:17:00,pedrogalvan,"R$ 12,40"
406,Drone Multilaser Eagle,2021-12-27 13:00:00,2021-12-27 15:53:20,m.piovezani,"R$ 17,88"
407,Pacote 50 Lances,2021-12-27 15:00:00,2021-12-27 15:25:18,Pacuzin12,"R$ 4,41"
408,Pacote 100 Lances,2021-12-27 12:00:00,2021-12-27 12:07:16,hugonsc,"R$ 2,02"
409,5 Polegadas Vermelho,2021-12-27 08:00:00,2021-12-27 09:35:48,perini.pedro,"R$ 9,40"
410,Pacote 50 Lances,2021-12-27 09:00:00,2021-12-27 09:06:51,RAMON233,"R$ 0,74"
411,Bicicleta Aro 29,2021-12-27 07:00:00,2021-12-27 07:24:39,NEM-TENTA,"R$ 3,04"
412,Pacote 50 Lances,2021-12-27 06:00:00,2021-12-27 06:30:34,HeiToR23,"R$ 3,37"
413,MacBook Air Intel,2021-12-26 22:00:00,2021-12-27 04:50:54,R.E.N.A.T.O,"R$ 46,51"
414,IPhone 13 Pro,2021-12-26 10:00:00,2021-12-27 00:44:50,email,"R$ 97,55"
415,Pacote 100 Lances,2021-12-26 23:00:00,2021-12-26 23:13:05,Bianca.bbt,"R$ 1,93"
416,Notebook Dell Core,2021-12-26 17:00:00,2021-12-26 22:37:32,avelinaalves,"R$ 34,05"
417,Lava E Seca,2021-12-26 13:00:00,2021-12-26 22:33:10,dilsinMG,"R$ 56,32"
418,Pacote 100 Lances,2021-12-26 21:00:00,2021-12-26 21:51:39,TOC,"R$ 6,17"
419,Chaise Hungria Trama,2021-12-26 20:30:00,2021-12-26 21:27:11,walmarques,"R$ 6,04"
420,Bicicleta Aro 29,2021-12-26 19:30:00,2021-12-26 21:02:27,Monje,"R$ 10,48"
421,Smart TV 75,2021-12-26 20:00:00,2021-12-26 20:34:14,Deila_Costa_EUA,"R$ 7,47"
422,PIX de 1.000,2021-12-26 08:00:00,2021-12-26 20:04:47,Pipo Zadi,"R$ 78,38"
423,Drone Multilaser Eagle,2021-12-26 19:00:00,2021-12-26 19:19:31,jessicam.victoria.mg,"R$ 3,66"
424,Pacote 50 Lances,2021-12-26 18:00:00,2021-12-26 18:07:59,email,"R$ 1,67"
425,GoPro HERO 9,2021-12-26 16:00:00,2021-12-26 16:45:49,marcelolatam,"R$ 5,02"
426,Pacote 50 Lances,2021-12-26 15:00:00,2021-12-26 15:37:55,JBruno57,"R$ 5,16"
427,Perfume Dolce e,2021-12-26 14:00:00,2021-12-26 14:49:57,Sr. Mendess,"R$ 4,81"
428,Cadeira Escritório Executiva,2021-12-26 11:00:00,2021-12-26 13:32:45,hamiltonh7,"R$ 14,17"
429,Pacote 100 Lances,2021-12-26 12:00:00,2021-12-26 12:41:06,Welvys,"R$ 4,82"
430,Honda CG 160,2021-12-25 20:00:00,2021-12-26 12:12:04,Flávio.sada.fl,"R$ 95,04"
431,Pacote 50 Lances,2021-12-26 09:00:00,2021-12-26 09:01:36,Jose Coelho48,"R$ 0,51"
432,Caixa de Som,2021-12-26 07:00:00,2021-12-26 08:48:57,R&amp;M_Lopes,"R$ 11,49"
433,Pacote 50 Lances,2021-12-26 06:00:00,2021-12-26 06:08:32,email,"R$ 1,98"
434,Smart TV LED,2021-12-25 16:00:00,2021-12-26 04:48:04,Pipo Zadi,"R$ 87,68"
435,iPad Air 10,2021-12-25 20:30:00,2021-12-26 03:17:54,Guido.,"R$ 45,70"
436,Pacote 100 Lances,2021-12-25 23:00:00,2021-12-25 23:47:26,32796281809,"R$ 7,01"
437,A Intel Core,2021-12-25 22:00:00,2021-12-25 22:53:39,Santana_Castro,"R$ 6,01"
438,Pacote 100 Lances,2021-12-25 21:00:00,2021-12-25 21:57:40,email,"R$ 7,47"
439,GoPro HERO 9,2021-12-25 13:00:00,2021-12-25 21:37:19,josenilton00,"R$ 61,67"
440,Cervejeira Metalfrio VN50FL,2021-12-25 19:00:00,2021-12-25 19:51:09,email,"R$ 5,70"
441,Impressora Canon Pixma,2021-12-25 19:30:00,2021-12-25 19:38:52,Josias_Oliveira,"R$ 1,90"
442,PIX de 1.000,2021-12-25 17:00:00,2021-12-25 19:14:07,cadencemiguel,"R$ 18,78"
443,Pacote 50 Lances,2021-12-25 18:00:00,2021-12-25 18:08:53,Si_cobri_caiodedo,"R$ 1,77"
444,Câmera Insta360 One,2021-12-25 11:00:00,2021-12-25 15:53:12,tabomesse,"R$ 29,51"
445,Pacote 50 Lances,2021-12-25 15:00:00,2021-12-25 15:31:01,acdourado,"R$ 4,04"
446,IPhone 13 Pro,2021-12-23 10:00:00,2021-12-25 15:28:31,email,"R$ 383,98"
447,Tablet How 7,2021-12-25 14:00:00,2021-12-25 14:03:19,posse,"R$ 0,67"
448,Pacote 100 Lances,2021-12-25 12:00:00,2021-12-25 12:38:14,email,"R$ 5,21"
449,Carro Elétrico Infantil,2021-12-25 07:00:00,2021-12-25 12:19:01,Yanno.Carvalho,"R$ 23,72"
450,IPhone 13 Pro,2021-12-25 10:00:00,2021-12-25 11:38:50,mantelli,"R$ 13,47"
451,Pacote 50 Lances,2021-12-25 09:00:00,2021-12-25 09:31:45,FNBIZ,"R$ 3,47"
452,Caixa de Som,2021-12-25 08:00:00,2021-12-25 08:15:59,waltz221,"R$ 2,81"
453,Pacote 50 Lances,2021-12-25 06:00:00,2021-12-25 06:07:15,girellir,"R$ 1,45"
454,MacBook Air Intel,2021-12-24 22:00:00,2021-12-25 02:09:16,Vainner-SC,"R$ 32,29"
455,iPad Air 10,2021-12-24 19:00:00,2021-12-24 23:31:28,cerballos,"R$ 28,66"
456,Pacote 100 Lances,2021-12-24 23:00:00,2021-12-24 23:02:31,Arlei Alves,"R$ 0,83"
457,Adega 8 garrafas,2021-12-24 19:30:00,2021-12-24 22:12:52,Fer Monti 2022,"R$ 12,33"
458,Climatizador de Ar,2021-12-24 20:30:00,2021-12-24 22:12:50,Luiscma96,"R$ 14,21"
459,Pacote 100 Lances,2021-12-24 21:00:00,2021-12-24 21:12:24,ederiman,"R$ 1,76"
460,Smart TV 75,2021-12-24 16:00:00,2021-12-24 20:16:38,email,"R$ 34,18"
461,5 Digital Edition,2021-12-24 20:00:00,2021-12-24 20:09:54,R&amp;M_Lopes,"R$ 2,78"
462,Drone Multilaser Eagle,2021-12-24 17:00:00,2021-12-24 18:19:52,Edu_96,"R$ 7,92"
463,Pacote 50 Lances,2021-12-24 18:00:00,2021-12-24 18:07:08,email,"R$ 1,14"
464,IPhone 13 Pro,2021-12-24 10:00:00,2021-12-24 17:26:59,Ricardokaser,"R$ 39,47"
465,Pacote 50 Lances,2021-12-24 15:00:00,2021-12-24 15:29:21,rafa7802,"R$ 3,51"
466,GoPro HERO 9,2021-12-24 08:00:00,2021-12-24 15:00:48,kadinho99,"R$ 37,32"
467,Caixa de Som,2021-12-24 14:00:00,2021-12-24 14:08:31,email,"R$ 1,67"
468,Pacote 100 Lances,2021-12-24 12:00:00,2021-12-24 13:38:28,TenhoMilharesLances,"R$ 11,69"
469,Patinete Elétrico Foston,2021-12-24 13:00:00,2021-12-24 13:19:23,the.king,"R$ 2,65"
470,Caixa de Som,2021-12-24 07:00:00,2021-12-24 12:19:45,milaschecin,"R$ 29,57"
471,PIX de 1.000,2021-12-24 11:00:00,2021-12-24 11:14:20,Alcides Marin,"R$ 3,86"
472,Pacote 50 Lances,2021-12-24 09:00:00,2021-12-24 09:00:22,email,"R$ 0,64"
473,Pacote 50 Lances,2021-12-24 06:00:00,2021-12-24 06:25:00,Santoselias.br,"R$ 3,89"
474,A Intel Core,2021-12-23 22:00:00,2021-12-24 02:40:43,Jocimas2,"R$ 32,78"
475,Patinete Elétrico Maj,2021-12-23 20:00:00,2021-12-24 00:06:38,m_rimazzi,"R$ 26,05"
476,Pacote 100 Lances,2021-12-23 23:00:00,2021-12-23 23:18:43,Gfigueiredo,"R$ 3,05"
477,Fone Bose Quietcomfort,2021-12-23 20:30:00,2021-12-23 22:09:59,VACINADO,"R$ 9,55"
478,PIX de 500,2021-12-23 19:30:00,2021-12-23 21:22:44,FabrícioNigga,"R$ 12,59"
479,Pacote 100 Lances,2021-12-23 21:00:00,2021-12-23 21:13:29,Pedro honda,"R$ 2,04"
480,Monitor LG LED,2021-12-23 19:00:00,2021-12-23 20:23:22,C ZAGUINI,"R$ 8,70"
481,Pacote 50 Lances,2021-12-23 18:00:00,2021-12-23 18:46:10,LUCASMONIC,"R$ 4,02"
482,Smart TV LED,2021-12-23 16:00:00,2021-12-23 18:06:58,email,"R$ 15,57"
483,PIX de 1.000,2021-12-23 14:00:00,2021-12-23 17:43:50,tabomesse,"R$ 24,88"
484,iPad Air 10,2021-12-23 17:00:00,2021-12-23 17:02:06,Fábio Minnesota,"R$ 1,07"
485,Pacote 50 Lances,2021-12-23 15:00:00,2021-12-23 15:30:53,Gabrielapontes,"R$ 3,70"
486,Caixa de Som,2021-12-23 13:00:00,2021-12-23 14:52:42,email,"R$ 13,52"
487,Pacote 100 Lances,2021-12-23 12:00:00,2021-12-23 12:53:57,tiagobdk123,"R$ 5,99"
488,Apple Watch Series,2021-12-23 11:00:00,2021-12-23 12:25:01,Fabiano_Nigro,"R$ 9,77"
489,Pacote 50 Lances,2021-12-23 09:00:00,2021-12-23 09:22:49,Agsonbn,"R$ 2,93"
490,Bicicleta Ergométrica Polimet,2021-12-23 07:00:00,2021-12-23 08:20:54,email,"R$ 6,38"
491,Computador Completo Monitor,2021-12-23 08:00:00,2021-12-23 08:01:56,taynan_vozza,"R$ 2,00"
492,Pacote 50 Lances,2021-12-23 06:00:00,2021-12-23 06:14:08,Yuri31-03,"R$ 2,39"
493,MacBook Air Intel,2021-12-22 22:00:00,2021-12-23 03:28:51,@caiomafra13,"R$ 36,37"
494,Patinete Elétrico Maj,2021-12-21 20:00:00,2021-12-23 02:42:29,@marcelolino_1990,"R$ 166,64"
495,Pacote 100 Lances,2021-12-22 23:00:00,2021-12-22 23:03:58,email,"R$ 1,00"
496,Câmera Insta360 One,2021-12-22 19:00:00,2021-12-22 22:54:22,kathyany,"R$ 19,47"
497,GoPro HERO 9,2021-12-21 19:30:00,2021-12-22 21:42:48,lisandrobh,"R$ 129,35"
498,Whisky Royal Salute,2021-12-22 20:30:00,2021-12-22 21:27:08,Marcelo Figueiró,"R$ 5,47"
499,Honda CG 160,2021-12-22 20:00:00,2021-12-22 21:16:46,Fehmattos,"R$ 8,94"
500,Pacote 100 Lances,2021-12-22 21:00:00,2021-12-22 21:01:03,Fox7,"R$ 0,52"
501,PIX de 1.000,2021-12-22 19:30:00,2021-12-22 20:44:39,esse é meu sim,"R$ 7,72"
