,product,started,closed,winner,price
503,Pacote 100 Lances,2021-09-05 23:00:00,2021-09-05 23:07:01,GICWB,"R$ 0,95"
504,Smart TV Led,2021-09-05 14:00:00,2021-09-05 22:26:20,DanySanti,"R$ 44,75"
505,Cervejeira Metalfrio VN50FL,2021-09-05 20:30:00,2021-09-05 22:10:08,email,"R$ 8,24"
506,Patinete Elétrico Maj,2021-09-05 16:00:00,2021-09-05 21:38:05,RICAMIL,"R$ 33,50"
507,Drone Multilaser Eagle,2021-09-05 19:30:00,2021-09-05 21:37:53,carlosvideira,"R$ 10,73"
508,Pacote 100 Lances,2021-09-05 21:00:00,2021-09-05 21:26:18,email,"R$ 2,98"
509,Smart TV LED,2021-09-05 20:00:00,2021-09-05 20:21:19,oliveiramarcos_,"R$ 2,95"
510,Pacote 50 Lances,2021-09-05 18:00:00,2021-09-05 18:03:03,email,"R$ 0,59"
511,Bicicleta Ergométrica Polimet,2021-09-05 17:00:00,2021-09-05 17:43:40,waltz221,"R$ 3,78"
512,5 Digital Edition,2021-09-05 13:00:00,2021-09-05 16:31:57,email,"R$ 29,87"
513,Pacote 50 Lances,2021-09-05 15:00:00,2021-09-05 15:07:50,Francinaldo maia,"R$ 1,20"
514,Pacote 100 Lances,2021-09-05 12:00:00,2021-09-05 12:24:18,email,"R$ 3,12"
515,Chaise Hungria Trama,2021-09-05 11:00:00,2021-09-05 11:53:36,KANDREVA,"R$ 5,44"
516,Patinete Elétrico Foston,2021-09-05 07:00:00,2021-09-05 10:45:00,ldicastro,"R$ 22,81"
517,iPhone 12 Pro,2021-09-05 10:00:00,2021-09-05 10:08:49,Le_Mazzer,"R$ 2,35"
518,Pacote 50 Lances,2021-09-05 09:00:00,2021-09-05 09:00:29,Venancio Ulombe,"R$ 0,26"
519,PIX de 1.000,2021-09-05 08:00:00,2021-09-05 08:20:19,ma_castro_rj23,"R$ 3,19"
520,Pacote 50 Lances,2021-09-05 06:00:00,2021-09-05 06:14:40,mlqvicttor,"R$ 2,08"
521,Smart TV 75,2021-09-04 16:00:00,2021-09-05 02:17:03,Bonnicar,"R$ 72,85"
522,A Intel Core,2021-09-04 22:00:00,2021-09-05 01:33:43,BellaMMN,"R$ 27,76"
523,Drone Multilaser Eagle,2021-09-04 20:30:00,2021-09-04 23:49:49,Adilson_lance,"R$ 22,70"
524,Pacote 100 Lances,2021-09-04 23:00:00,2021-09-04 23:16:39,taninha,"R$ 2,62"
525,Patinete Elétrico Maj,2021-09-04 20:00:00,2021-09-04 21:40:06,narapozzan,"R$ 11,42"
526,Pacote 100 Lances,2021-09-04 21:00:00,2021-09-04 21:02:40,email,"R$ 0,69"
527,PIX de 200,2021-09-04 19:30:00,2021-09-04 20:03:49,oziellisboa,"R$ 6,51"
528,Câmera Insta360 One,2021-09-04 13:00:00,2021-09-04 19:33:18,eikonsouzarj,"R$ 35,70"
529,GoPro HERO 9,2021-09-04 19:00:00,2021-09-04 19:13:32,narapozzan,"R$ 1,49"
530,Pacote 50 Lances,2021-09-04 18:00:00,2021-09-04 18:02:13,email,"R$ 0,81"
531,Refrigerador Brastemp Frost,2021-09-04 17:00:00,2021-09-04 17:10:51,R.E.N.A.T.O,"R$ 6,09"
532,Pacote 50 Lances,2021-09-04 15:00:00,2021-09-04 15:23:31,@rose,"R$ 2,82"
533,Mesa para Notebook,2021-09-04 14:00:00,2021-09-04 14:05:23,Magrelo,"R$ 0,74"
534,Pacote 100 Lances,2021-09-04 12:00:00,2021-09-04 12:27:50,Adalgisa9820,"R$ 4,14"
535,iPhone 12 Pro,2021-09-04 10:00:00,2021-09-04 11:54:41,blaster,"R$ 14,64"
536,Fone De Ouvido,2021-09-04 11:00:00,2021-09-04 11:23:11,Dani_alamo_adv,"R$ 2,67"
537,Pacote 50 Lances,2021-09-04 09:00:00,2021-09-04 09:30:15,FMolon,"R$ 3,17"
538,Apple Watch Series,2021-09-04 08:00:00,2021-09-04 09:29:19,D.I.S.S 06,"R$ 11,86"
539,Caixa de Som,2021-09-04 07:00:00,2021-09-04 07:16:42,LEOFOREX,"R$ 2,39"
540,MacBook Air Intel,2021-09-03 22:00:00,2021-09-04 07:09:04,email,"R$ 57,91"
541,Pacote 50 Lances,2021-09-04 06:00:00,2021-09-04 06:14:33,NEM-TENTE 2000 lances,"R$ 1,77"
542,5 Digital Edition,2021-09-03 20:00:00,2021-09-03 23:55:44,soueudenovo,"R$ 25,02"
543,Pacote 100 Lances,2021-09-03 23:00:00,2021-09-03 23:05:00,Bic21,"R$ 0,98"
544,Pacote 100 Lances,2021-09-03 21:00:00,2021-09-03 21:38:42,FANTAPEI,"R$ 5,84"
545,Secador Vulcan 2400,2021-09-03 19:30:00,2021-09-03 20:53:11,FSLima,"R$ 7,59"
546,Computador Completo Monitor,2021-09-03 20:30:00,2021-09-03 20:39:31,igor_sampa_r1,"R$ 2,24"
547,iPhone 12 Pro,2021-09-03 10:00:00,2021-09-03 19:42:45,email,"R$ 73,48"
548,GoPro HERO 9,2021-09-03 19:00:00,2021-09-03 19:39:13,zeldamer....,"R$ 3,53"
549,Cervejeira Metalfrio VN50FL,2021-09-03 17:00:00,2021-09-03 18:12:39,T.A.K.A,"R$ 7,17"
550,Pacote 50 Lances,2021-09-03 18:00:00,2021-09-03 18:02:32,@rose,"R$ 0,70"
551,Smart TV 75,2021-09-03 16:00:00,2021-09-03 16:40:20,Vivian__,"R$ 7,15"
552,Patinete Elétrico Foston,2021-09-03 13:00:00,2021-09-03 15:10:25,Jocimas2,"R$ 12,93"
553,Pacote 50 Lances,2021-09-03 15:00:00,2021-09-03 15:04:51,cacaaps,"R$ 1,21"
554,PIX de 200,2021-09-03 14:00:00,2021-09-03 14:02:36,proxm8,"R$ 1,69"
555,Pacote 100 Lances,2021-09-03 12:00:00,2021-09-03 12:21:40,FANTAPEI,"R$ 3,62"
556,ban Chris Rb4187l,2021-09-03 11:00:00,2021-09-03 11:38:07,Daniel de Santi,"R$ 4,05"
557,Pacote 50 Lances,2021-09-03 09:00:00,2021-09-03 09:25:58,Jurandy LM,"R$ 3,49"
558,PIX de 1.000,2021-09-03 08:00:00,2021-09-03 08:57:35,Boldrini22,"R$ 8,45"
559,Bicicleta Aro 29,2021-09-03 07:00:00,2021-09-03 07:54:15,eikonsouzarj,"R$ 5,38"
560,Honda CG 160,2021-09-02 20:00:00,2021-09-03 07:39:30,email,"R$ 62,67"
561,Pacote 50 Lances,2021-09-03 06:00:00,2021-09-03 06:09:50,braggiovytt,"R$ 2,07"
562,Lava E Seca,2021-09-02 11:00:00,2021-09-03 01:04:16,franbotelho,"R$ 88,23"
563,Pacote 100 Lances,2021-09-02 23:00:00,2021-09-02 23:17:44,drwagner,"R$ 2,55"
